PULocationID,day_of_week,pickup_hour,min,p10,p25,p50,p75,p90,max,normalised_busyness
48,5,19,302,344.8,394.0,424.5,481.25,519.2,734,0.42027065392258917
48,5,20,244,268.1,285.75,318.5,361.75,414.2,552,0.3954764833916911
48,5,21,227,289.2,316.75,368.5,398.75,430.6,503,0.4835809595911801
48,5,22,322,378.1,446.75,468.5,500.5,542.1999999999999,595,0.5101731806567615
48,5,23,262,345.90000000000003,410.5,481.0,510.5,535.9,595,0.3880950127756222
48,6,0,212,260.8,334.25,420.0,461.25,563.3,660,0.2696129459638497
48,6,1,160,210.2,264.0,327.5,348.25,422.8,550,0.18018359042301504
48,6,2,109,169.0,213.5,238.0,271.0,297.0,379,0.1264313428598467
48,6,3,104,127.1,137.75,177.0,204.0,220.29999999999998,351,0.09075423488218037
48,6,4,33,86.1,99.75,109.0,135.0,153.2,236,0.0589571306898836
48,6,5,16,26.1,31.75,37.5,44.25,56.9,95,0.05753761710987035
48,6,6,29,36.0,39.0,45.0,49.25,57.8,96,0.11147913315037379
48,6,7,30,43.1,49.75,56.0,65.0,70.0,109,0.15898552096148386
48,6,8,58,69.1,75.0,82.5,92.0,106.9,170,0.19068799091511307
48,6,9,92,111.0,121.0,138.0,151.25,168.9,237,0.21425191634333302
48,6,10,128,139.2,157.0,170.0,194.25,222.9,284,0.22475631683543104
48,6,11,161,187.0,194.5,213.5,231.0,278.8,316,0.25579634711838745
48,6,12,181,205.1,231.0,250.5,286.0,325.7,396,0.2775622220119239
48,6,13,195,226.4,246.0,273.0,303.0,341.4,373,0.29402857954007755
48,6,14,180,222.2,248.5,275.0,305.0,337.8,395,0.29090564966404847
48,6,15,174,193.2,211.75,234.5,264.25,282.8,382,0.3078451783855399
48,6,16,180,239.0,254.0,277.0,316.0,361.5,377,0.3777798807608593
48,6,17,240,263.4,283.75,321.0,357.25,396.09999999999997,461,0.4434560423961389
48,6,18,197,274.2,294.0,324.0,357.0,388.8,457,0.48585218131920127
48,6,19,168,223.8,253.25,281.5,307.0,342.3,397,0.42027065392258917
48,6,20,177,197.8,234.75,262.0,292.25,302.0,401,0.3954764833916911
48,6,21,148,204.2,226.0,253.0,280.5,303.9,480,0.4835809595911801
48,6,22,148,172.0,191.5,214.5,247.5,285.7,347,0.5101731806567615
48,6,23,92,112.1,124.25,143.0,165.5,216.8,279,0.3880950127756222
50,0,0,10,12.200000000000001,16.75,19.0,25.75,40.699999999999996,157,0.07116494747799754
50,0,1,4,7.0,9.5,12.0,15.0,20.0,177,0.04532980032175641
50,0,2,3,5.0,6.0,8.0,12.0,25.0,167,0.032838080817639816
50,0,3,3,4.0,5.25,7.0,10.75,14.0,141,0.023090754234882178
50,0,4,1,5.0,6.0,8.0,11.0,16.0,102,0.016560991766821236
50,0,5,2,5.0,7.0,9.0,11.0,14.0,47,0.01069366896943314
50,0,6,10,13.0,18.0,21.0,27.0,34.0,40,0.02318538847354973
50,0,7,23,30.6,38.0,52.0,64.0,70.60000000000001,88,0.05961957036055644
50,0,8,14,53.6,61.0,70.0,88.0,100.80000000000001,117,0.09283618813286647
50,0,9,24,62.0,69.0,77.0,92.0,115.80000000000003,152,0.11034352228636321
50,0,10,33,56.0,59.0,70.0,91.0,118.4,202,0.1027727831929592
50,0,11,42,58.0,65.0,69.0,96.0,121.60000000000001,202,0.11005961957036055
50,0,12,50,57.4,63.0,79.0,92.0,108.80000000000001,174,0.12028011734645595
50,0,13,45,56.2,67.0,75.0,87.0,106.80000000000003,156,0.11810352985710229
50,0,14,57,63.2,75.0,85.0,98.0,108.80000000000003,143,0.12188889940380429
50,0,15,51,66.4,72.0,79.0,93.0,103.0,125,0.11971231191445064
50,0,16,45,59.2,70.0,80.0,89.0,102.4,123,0.1258635374278414
50,0,17,62,75.2,84.0,90.0,104.0,119.4,139,0.14819721775338318
50,0,18,34,69.2,81.0,92.0,102.0,127.4,183,0.1615406454055077
50,0,19,40,60.2,66.0,71.0,88.0,103.80000000000003,130,0.13087915207722153
50,0,20,27,55.4,60.0,69.0,84.0,94.80000000000001,120,0.11933377495978044
50,0,21,30,50.6,59.0,69.0,87.0,98.80000000000001,114,0.12680987981451688
50,0,22,13,40.0,48.0,54.0,66.0,79.60000000000001,125,0.12151036244913407
50,0,23,17,23.0,26.0,34.0,42.0,46.800000000000004,99,0.10050156146493801
50,1,0,11,13.2,17.0,22.0,26.0,29.0,37,0.07116494747799754
50,1,1,4,6.7,8.0,10.0,12.25,16.300000000000004,22,0.04532980032175641
50,1,2,2,4.0,5.0,6.0,8.0,10.0,11,0.032838080817639816
50,1,3,1,2.0,3.0,4.0,5.0,7.0,10,0.023090754234882178
50,1,4,2,3.0,3.0,5.0,6.0,7.300000000000004,11,0.016560991766821236
50,1,5,3,5.0,6.0,7.0,9.0,11.200000000000003,15,0.01069366896943314
50,1,6,8,14.0,17.0,19.0,23.5,28.0,39,0.02318538847354973
50,1,7,13,39.2,46.0,57.0,63.0,72.80000000000001,84,0.05961957036055644
50,1,8,27,63.0,73.0,86.0,104.0,127.20000000000002,147,0.09283618813286647
50,1,9,40,65.6,79.0,92.0,109.0,126.4,154,0.11034352228636321
50,1,10,40,63.0,71.0,79.0,93.0,126.20000000000002,231,0.1027727831929592
50,1,11,50,56.4,65.0,78.0,91.0,116.00000000000004,166,0.11005961957036055
50,1,12,44,63.4,74.0,84.0,92.0,110.0,119,0.12028011734645595
50,1,13,46,61.0,74.0,83.0,96.0,100.80000000000001,135,0.11810352985710229
50,1,14,43,72.0,77.0,88.0,97.0,104.0,150,0.12188889940380429
50,1,15,39,65.2,77.0,88.0,96.0,108.60000000000001,153,0.11971231191445064
50,1,16,44,70.2,78.0,87.0,96.0,110.00000000000003,158,0.1258635374278414
50,1,17,66,71.4,96.0,110.0,131.0,138.8,205,0.14819721775338318
50,1,18,72,80.8,98.0,121.0,143.0,179.00000000000003,236,0.1615406454055077
50,1,19,42,63.6,74.0,92.0,117.0,128.0,221,0.13087915207722153
50,1,20,45,63.2,80.0,95.0,128.0,162.0,203,0.11933377495978044
50,1,21,48,78.2,89.0,114.0,134.0,153.20000000000002,211,0.12680987981451688
50,1,22,32,54.0,71.0,100.0,121.0,138.80000000000004,196,0.12151036244913407
50,1,23,23,34.4,41.0,48.0,67.0,84.80000000000003,116,0.10050156146493801
50,2,0,6,19.1,23.0,28.5,34.25,44.9,57,0.07116494747799754
50,2,1,7,10.0,11.0,13.0,17.0,20.0,45,0.04532980032175641
50,2,2,3,6.0,7.0,9.0,12.0,14.399999999999999,26,0.032838080817639816
50,2,3,2,4.0,4.0,7.0,8.0,9.5,30,0.023090754234882178
50,2,4,1,3.0,4.0,5.5,7.0,10.0,13,0.016560991766821236
50,2,5,2,3.2,5.0,8.0,9.0,11.800000000000004,15,0.01069366896943314
50,2,6,6,14.0,16.0,20.5,26.0,31.0,41,0.02318538847354973
50,2,7,7,38.0,46.0,55.5,65.0,82.9,114,0.05961957036055644
50,2,8,14,62.5,75.0,89.0,103.0,127.69999999999999,146,0.09283618813286647
50,2,9,11,65.60000000000001,81.75,92.5,106.0,124.8,148,0.11034352228636321
50,2,10,15,56.300000000000004,65.0,74.5,87.0,99.6,144,0.1027727831929592
50,2,11,27,57.0,63.75,72.5,85.25,101.6,124,0.11005961957036055
50,2,12,31,62.300000000000004,76.5,87.0,102.0,107.9,131,0.12028011734645595
50,2,13,43,69.1,76.0,85.5,98.0,107.0,118,0.11810352985710229
50,2,14,50,69.1,76.75,88.0,100.25,116.1,129,0.12188889940380429
50,2,15,46,68.2,76.75,89.0,106.25,116.0,140,0.11971231191445064
50,2,16,56,66.1,83.75,92.5,106.0,135.29999999999998,152,0.1258635374278414
50,2,17,34,88.3,103.5,117.0,141.25,159.9,218,0.14819721775338318
50,2,18,49,92.2,103.5,130.0,152.75,181.2,240,0.1615406454055077
50,2,19,47,64.3,84.0,104.0,126.5,151.2,221,0.13087915207722153
50,2,20,45,70.1,82.75,97.5,115.25,148.1,236,0.11933377495978044
50,2,21,42,81.1,97.75,111.0,130.25,156.5,214,0.12680987981451688
50,2,22,33,67.5,82.75,102.5,128.25,150.39999999999998,192,0.12151036244913407
50,2,23,34,41.2,50.75,66.5,81.5,102.1,126,0.10050156146493801
50,3,0,10,24.1,27.0,33.0,40.25,50.9,70,0.07116494747799754
50,3,1,4,12.0,15.0,17.0,20.0,24.0,41,0.04532980032175641
50,3,2,4,7.0,9.0,12.0,15.0,19.0,38,0.032838080817639816
50,3,3,2,4.0,6.0,9.0,11.75,15.300000000000004,36,0.023090754234882178
50,3,4,2,3.7,5.0,8.0,10.0,12.0,17,0.016560991766821236
50,3,5,4,5.0,6.25,9.0,12.0,16.1,28,0.01069366896943314
50,3,6,7,16.0,20.5,23.0,31.5,36.0,47,0.02318538847354973
50,3,7,9,37.2,44.75,63.0,73.5,85.9,100,0.05961957036055644
50,3,8,32,65.0,74.0,88.0,112.25,138.8,167,0.09283618813286647
50,3,9,33,69.0,76.75,92.0,108.5,123.0,169,0.11034352228636321
50,3,10,48,59.2,66.75,78.0,99.25,116.69999999999999,135,0.1027727831929592
50,3,11,52,60.2,68.75,77.0,85.0,99.69999999999999,136,0.11005961957036055
50,3,12,47,65.5,74.0,81.5,98.25,110.0,122,0.12028011734645595
50,3,13,65,72.1,76.0,83.5,98.5,106.9,136,0.11810352985710229
50,3,14,67,72.3,80.75,91.5,104.75,115.8,133,0.12188889940380429
50,3,15,63,71.3,82.0,90.0,108.0,128.7,180,0.11971231191445064
50,3,16,70,76.5,88.5,103.5,114.0,138.29999999999998,206,0.1258635374278414
50,3,17,53,96.1,111.75,129.0,149.0,167.9,200,0.14819721775338318
50,3,18,52,94.1,119.0,143.5,159.25,205.6,267,0.1615406454055077
50,3,19,60,76.4,100.25,112.5,133.75,160.9,205,0.13087915207722153
50,3,20,56,74.3,86.0,107.0,129.5,154.49999999999997,183,0.11933377495978044
50,3,21,50,84.1,96.0,123.5,140.25,172.29999999999998,223,0.12680987981451688
50,3,22,51,75.4,106.75,119.0,144.0,165.29999999999998,219,0.12151036244913407
50,3,23,42,51.800000000000004,72.25,94.0,115.0,146.9,170,0.10050156146493801
50,4,0,14,34.1,39.75,54.0,64.25,88.99999999999999,133,0.07116494747799754
50,4,1,13,19.1,22.75,27.0,33.25,43.29999999999999,113,0.04532980032175641
50,4,2,8,12.0,15.0,19.0,22.0,24.200000000000003,67,0.032838080817639816
50,4,3,6,8.0,11.0,13.0,16.0,19.0,69,0.023090754234882178
50,4,4,2,5.0,6.25,9.0,12.0,18.1,39,0.016560991766821236
50,4,5,3,4.0,7.0,10.0,13.0,17.0,27,0.01069366896943314
50,4,6,11,14.0,18.5,25.0,30.0,36.0,40,0.02318538847354973
50,4,7,14,29.1,38.0,48.5,61.0,70.0,82,0.05961957036055644
50,4,8,28,53.2,61.0,73.0,95.25,104.9,120,0.09283618813286647
50,4,9,50,65.1,75.75,85.0,103.0,122.39999999999999,144,0.11034352228636321
50,4,10,44,65.1,69.75,77.0,101.0,120.29999999999998,144,0.1027727831929592
50,4,11,52,61.0,65.5,82.5,101.25,116.0,137,0.11005961957036055
50,4,12,54,65.0,77.75,89.0,106.0,118.9,135,0.12028011734645595
50,4,13,51,73.2,80.0,88.0,97.25,110.9,130,0.11810352985710229
50,4,14,68,78.1,85.0,92.5,108.25,122.0,146,0.12188889940380429
50,4,15,67,79.1,88.75,96.0,108.25,120.69999999999999,135,0.11971231191445064
50,4,16,61,80.0,88.75,99.5,114.25,127.9,161,0.1258635374278414
50,4,17,74,94.4,105.75,120.5,145.0,160.6,229,0.14819721775338318
50,4,18,70,98.2,111.5,140.0,155.0,182.0,233,0.1615406454055077
50,4,19,63,84.7,101.75,121.0,139.25,165.8,241,0.13087915207722153
50,4,20,44,73.1,85.75,98.5,113.25,135.8,161,0.11933377495978044
50,4,21,57,74.3,82.75,94.5,111.0,126.0,155,0.12680987981451688
50,4,22,54,80.1,88.5,108.0,129.5,147.9,181,0.12151036244913407
50,4,23,47,81.0,96.0,120.0,141.25,163.39999999999998,212,0.10050156146493801
50,5,0,36,60.900000000000006,79.75,102.5,119.0,130.7,155,0.07116494747799754
50,5,1,28,44.800000000000004,60.0,77.0,90.25,102.9,115,0.04532980032175641
50,5,2,22,35.1,48.0,58.5,68.25,81.6,94,0.032838080817639816
50,5,3,19,29.1,33.0,39.5,48.5,63.999999999999986,91,0.023090754234882178
50,5,4,10,16.1,20.0,24.0,31.0,42.599999999999994,69,0.016560991766821236
50,5,5,2,5.0,6.0,8.5,10.75,13.5,22,0.01069366896943314
50,5,6,5,6.0,8.0,11.0,14.0,16.1,18,0.02318538847354973
50,5,7,9,13.0,15.0,20.0,26.25,38.699999999999996,54,0.05961957036055644
50,5,8,9,24.1,30.5,40.0,49.0,62.9,84,0.09283618813286647
50,5,9,39,45.0,52.5,64.5,82.75,102.0,119,0.11034352228636321
50,5,10,50,60.2,71.0,78.5,99.5,110.9,165,0.1027727831929592
50,5,11,63,76.1,85.0,97.5,112.25,129.0,187,0.11005961957036055
50,5,12,74,91.0,98.0,107.5,122.75,136.8,168,0.12028011734645595
50,5,13,64,80.9,100.75,111.5,126.5,149.8,165,0.11810352985710229
50,5,14,76,88.1,98.75,108.0,125.25,140.6,175,0.12188889940380429
50,5,15,67,85.0,94.0,109.5,123.25,140.6,176,0.11971231191445064
50,5,16,73,90.1,98.25,115.5,126.25,139.8,165,0.1258635374278414
50,5,17,74,91.1,110.0,130.0,144.25,164.9,241,0.14819721775338318
50,5,18,82,92.4,108.0,136.5,156.0,182.8,216,0.1615406454055077
50,5,19,61,89.2,101.75,120.5,143.0,162.0,280,0.13087915207722153
50,5,20,56,75.3,82.0,103.0,119.25,137.9,252,0.11933377495978044
50,5,21,51,78.4,90.5,101.5,117.0,136.9,191,0.12680987981451688
50,5,22,57,80.2,92.75,114.5,137.0,153.8,200,0.12151036244913407
50,5,23,58,77.80000000000001,113.75,142.0,158.25,178.2,231,0.10050156146493801
50,6,0,51,73.60000000000001,88.0,124.0,148.0,167.6,247,0.07116494747799754
50,6,1,36,54.300000000000004,74.0,90.5,105.0,115.0,160,0.04532980032175641
50,6,2,21,46.0,60.0,68.0,79.5,90.0,119,0.032838080817639816
50,6,3,23,32.6,41.0,49.5,65.0,81.29999999999998,107,0.023090754234882178
50,6,4,8,19.200000000000003,25.0,35.0,43.25,64.9,96,0.016560991766821236
50,6,5,2,6.1000000000000005,9.0,12.0,17.0,21.9,47,0.01069366896943314
50,6,6,3,5.800000000000001,8.0,10.0,15.0,22.80000000000001,40,0.02318538847354973
50,6,7,9,13.0,18.0,26.0,36.5,41.0,76,0.05961957036055644
50,6,8,13,22.1,33.75,51.5,61.5,73.9,114,0.09283618813286647
50,6,9,24,37.1,65.25,87.0,97.75,118.29999999999998,135,0.11034352228636321
50,6,10,36,51.400000000000006,71.25,93.0,120.0,135.7,174,0.1027727831929592
50,6,11,57,66.1,87.25,112.0,135.0,151.89999999999998,182,0.11005961957036055
50,6,12,54,72.7,93.0,114.5,138.0,155.9,191,0.12028011734645595
50,6,13,60,81.2,95.75,104.5,134.5,158.89999999999998,207,0.11810352985710229
50,6,14,51,75.4,89.5,98.0,120.0,150.9,177,0.12188889940380429
50,6,15,56,71.0,77.75,88.0,107.25,131.2,156,0.11971231191445064
50,6,16,42,73.0,78.75,94.0,108.5,122.69999999999999,147,0.1258635374278414
50,6,17,58,71.1,81.0,93.5,113.0,124.0,164,0.14819721775338318
50,6,18,52,71.2,83.5,97.5,110.25,122.8,165,0.1615406454055077
50,6,19,39,52.0,65.25,77.5,87.25,95.9,165,0.13087915207722153
50,6,20,45,51.0,57.5,67.5,77.25,83.9,116,0.11933377495978044
50,6,21,33,45.1,54.25,63.5,74.0,80.9,143,0.12680987981451688
50,6,22,36,39.0,45.25,51.0,65.5,77.6,86,0.12151036244913407
50,6,23,16,24.0,27.75,33.5,42.25,61.09999999999999,110,0.10050156146493801
68,0,0,30,50.2,57.0,72.0,90.0,124.40000000000006,325,0.22002460490205356
68,0,1,17,20.2,24.0,34.0,44.0,71.40000000000003,339,0.14091038137598183
68,0,2,9,12.0,16.0,20.0,24.0,49.60000000000001,298,0.10267814895429166
68,0,3,6,10.0,11.0,15.0,23.0,31.60000000000001,249,0.06936689694331408
68,0,4,8,12.0,14.75,22.5,30.25,35.9,178,0.047411753572442504
68,0,5,11,21.0,27.0,33.0,44.0,51.20000000000002,85,0.03917857480836567
68,0,6,28,48.4,60.0,68.0,79.0,90.0,119,0.08621179142613797
68,0,7,41,72.0,107.0,124.0,151.0,166.8,189,0.1647582095202044
68,0,8,54,141.2,178.0,201.0,243.0,271.20000000000005,308,0.2652597709851424
68,0,9,75,165.20000000000002,207.0,233.0,245.0,258.8,310,0.3028295637361597
68,0,10,127,185.4,211.0,226.0,238.0,262.40000000000003,303,0.32535251253903663
68,0,11,147,191.8,210.0,240.0,256.0,278.0,298,0.35904230150468436
68,0,12,178,206.2,210.0,230.0,253.0,278.6,307,0.3688842623261096
68,0,13,185,215.4,236.0,257.0,276.0,297.20000000000005,363,0.4038042963944355
68,0,14,193,222.6,237.0,270.0,288.0,310.0,404,0.4087252768051481
68,0,15,203,227.0,247.0,272.0,296.0,320.8,385,0.414214062647866
68,0,16,184,217.4,251.0,282.0,302.0,324.6,372,0.43967067284943684
68,0,17,176,246.0,295.0,316.0,349.0,390.40000000000003,426,0.5046843948140437
68,0,18,166,270.6,296.0,328.0,359.0,402.40000000000003,526,0.5422541875650609
68,0,19,164,218.8,246.0,276.0,314.0,347.20000000000005,391,0.4810258351471562
68,0,20,147,208.2,246.0,262.0,297.0,351.80000000000007,413,0.4320052995173653
68,0,21,121,201.0,231.0,286.0,317.0,354.6000000000001,383,0.4505536102962051
68,0,22,105,144.8,182.0,221.0,262.0,297.0,377,0.40683259203179706
68,0,23,64,95.0,112.0,126.0,148.0,178.60000000000002,222,0.318538847354973
68,1,0,25,39.2,54.0,68.0,83.0,105.60000000000002,175,0.22002460490205356
68,1,1,13,21.2,25.0,30.0,35.0,43.60000000000001,90,0.14091038137598183
68,1,2,9,13.0,15.0,18.5,22.25,27.0,57,0.10267814895429166
68,1,3,3,6.0,9.0,14.0,17.0,21.800000000000004,42,0.06936689694331408
68,1,4,5,6.2,11.0,16.0,19.0,24.60000000000001,43,0.047411753572442504
68,1,5,12,18.2,23.0,29.0,33.0,39.0,51,0.03917857480836567
68,1,6,29,45.4,59.0,71.0,82.0,87.0,96,0.08621179142613797
68,1,7,49,109.2,126.0,147.0,166.0,183.20000000000002,196,0.1647582095202044
68,1,8,98,180.4,219.0,246.0,285.0,302.0,335,0.2652597709851424
68,1,9,126,204.2,230.0,266.0,294.0,324.6,338,0.3028295637361597
68,1,10,151,201.2,231.0,261.0,286.0,307.6,329,0.32535251253903663
68,1,11,162,204.4,240.0,268.0,293.0,334.0,346,0.35904230150468436
68,1,12,162,215.2,241.0,268.0,288.0,313.0,350,0.3688842623261096
68,1,13,168,232.0,248.0,296.0,313.0,329.8,342,0.4038042963944355
68,1,14,174,237.2,250.0,283.0,312.0,340.80000000000007,367,0.4087252768051481
68,1,15,152,238.2,266.0,295.0,320.0,342.8,380,0.414214062647866
68,1,16,168,241.6,268.0,314.0,337.0,357.8,400,0.43967067284943684
68,1,17,216,294.6,335.0,379.0,421.0,456.00000000000006,483,0.5046843948140437
68,1,18,225,313.6,362.0,416.0,467.0,516.2,672,0.5422541875650609
68,1,19,201,269.6,293.0,355.0,402.0,496.20000000000005,585,0.4810258351471562
68,1,20,174,251.8,283.0,356.0,408.0,458.20000000000005,580,0.4320052995173653
68,1,21,148,259.2,331.0,394.0,430.0,448.8,532,0.4505536102962051
68,1,22,113,207.2,271.0,307.0,354.0,373.8,424,0.40683259203179706
68,1,23,82,116.4,145.0,176.0,222.0,268.40000000000003,324,0.318538847354973
68,2,0,25,52.6,66.5,85.0,101.0,124.69999999999999,175,0.22002460490205356
68,2,1,15,18.0,23.0,32.0,39.0,46.0,88,0.14091038137598183
68,2,2,4,11.0,13.0,16.0,20.0,24.9,38,0.10267814895429166
68,2,3,2,6.0,8.0,10.0,13.75,17.200000000000003,26,0.06936689694331408
68,2,4,4,8.0,10.0,12.0,15.0,20.0,33,0.047411753572442504
68,2,5,17,19.0,22.5,27.0,35.0,39.0,59,0.03917857480836567
68,2,6,26,51.300000000000004,62.75,70.5,82.0,89.0,104,0.08621179142613797
68,2,7,21,116.1,132.0,163.0,185.0,198.6,277,0.1647582095202044
68,2,8,49,180.10000000000002,230.0,268.5,298.25,335.9,382,0.2652597709851424
68,2,9,72,216.10000000000002,262.0,281.5,300.25,327.5,385,0.3028295637361597
68,2,10,112,226.2,243.75,262.5,292.0,315.9,337,0.32535251253903663
68,2,11,144,227.6,252.5,278.5,315.0,341.9,359,0.35904230150468436
68,2,12,131,234.8,265.0,283.0,315.25,327.9,369,0.3688842623261096
68,2,13,188,247.2,283.75,300.0,321.75,343.09999999999997,400,0.4038042963944355
68,2,14,150,262.8,285.5,304.5,328.5,340.8,366,0.4087252768051481
68,2,15,226,256.0,282.75,304.0,331.0,348.7,374,0.414214062647866
68,2,16,178,269.5,305.75,339.0,357.0,380.9,427,0.43967067284943684
68,2,17,149,312.7,373.0,412.5,447.0,483.7,581,0.5046843948140437
68,2,18,177,359.0,397.75,452.0,509.75,552.9,603,0.5422541875650609
68,2,19,169,298.8,326.75,391.0,439.75,514.6999999999999,596,0.4810258351471562
68,2,20,166,274.2,318.0,381.5,427.0,455.9,577,0.4320052995173653
68,2,21,157,302.5,343.0,406.5,447.5,474.7,513,0.4505536102962051
68,2,22,141,239.1,295.0,358.5,400.25,428.6,469,0.40683259203179706
68,2,23,73,151.5,163.75,229.5,268.0,289.0,328,0.318538847354973
68,3,0,37,66.2,85.75,114.5,140.25,170.8,226,0.22002460490205356
68,3,1,18,29.3,41.25,49.0,57.75,76.5,104,0.14091038137598183
68,3,2,5,23.0,27.0,34.0,40.25,52.599999999999994,81,0.10267814895429166
68,3,3,7,12.0,16.75,19.5,24.0,31.699999999999996,74,0.06936689694331408
68,3,4,6,13.0,15.0,19.0,24.0,36.0,54,0.047411753572442504
68,3,5,13,22.0,25.0,32.0,41.0,51.49999999999999,89,0.03917857480836567
68,3,6,37,58.300000000000004,69.0,83.0,96.25,112.6,132,0.08621179142613797
68,3,7,53,107.5,135.25,170.5,191.25,215.29999999999998,264,0.1647582095202044
68,3,8,79,193.4,239.5,278.5,317.25,350.0,381,0.2652597709851424
68,3,9,87,221.60000000000002,260.0,278.0,318.25,347.8,409,0.3028295637361597
68,3,10,134,235.1,254.0,274.0,308.25,330.4,383,0.32535251253903663
68,3,11,152,234.1,250.75,281.0,303.25,324.6,367,0.35904230150468436
68,3,12,182,247.3,260.75,283.0,306.5,337.6,353,0.3688842623261096
68,3,13,224,253.5,285.5,307.5,333.5,357.7,376,0.4038042963944355
68,3,14,227,262.5,286.5,314.0,351.0,378.7,447,0.4087252768051481
68,3,15,246,275.0,288.25,318.5,352.75,374.4,406,0.414214062647866
68,3,16,235,281.5,314.75,349.0,382.5,414.8,470,0.43967067284943684
68,3,17,203,335.5,372.75,454.5,488.0,503.9,570,0.5046843948140437
68,3,18,169,380.3,437.25,507.0,546.25,575.3,598,0.5422541875650609
68,3,19,169,327.5,387.75,429.5,510.25,548.6,615,0.4810258351471562
68,3,20,188,289.9,342.5,388.0,487.25,514.8,574,0.4320052995173653
68,3,21,208,296.3,352.25,417.5,467.25,486.9,531,0.4505536102962051
68,3,22,130,288.8,332.25,387.0,425.75,460.8,491,0.40683259203179706
68,3,23,125,201.20000000000002,253.75,312.5,352.25,374.9,453,0.318538847354973
68,4,0,60,113.1,140.75,184.5,219.5,264.8,323,0.22002460490205356
68,4,1,25,59.6,78.0,93.5,104.0,119.9,252,0.14091038137598183
68,4,2,29,46.0,52.75,63.0,71.25,81.0,168,0.10267814895429166
68,4,3,16,29.3,38.0,44.0,49.5,55.9,158,0.06936689694331408
68,4,4,11,19.1,28.75,37.0,45.0,60.8,109,0.047411753572442504
68,4,5,14,21.0,28.75,37.5,50.25,64.69999999999999,79,0.03917857480836567
68,4,6,23,45.800000000000004,62.0,74.0,90.25,107.69999999999999,117,0.08621179142613797
68,4,7,52,100.3,113.5,132.0,153.5,174.5,193,0.1647582095202044
68,4,8,101,153.1,171.0,196.0,225.0,251.9,289,0.2652597709851424
68,4,9,135,179.1,199.0,219.5,251.25,272.7,311,0.3028295637361597
68,4,10,150,200.0,219.75,245.5,264.75,286.8,321,0.32535251253903663
68,4,11,180,217.70000000000002,247.5,276.0,291.75,305.8,330,0.35904230150468436
68,4,12,194,232.2,253.75,268.0,293.0,308.9,360,0.3688842623261096
68,4,13,230,250.1,265.25,292.5,314.25,339.8,404,0.4038042963944355
68,4,14,228,259.5,277.75,302.0,330.75,359.9,409,0.4087252768051481
68,4,15,231,282.3,298.75,326.0,356.25,390.2,462,0.414214062647866
68,4,16,247,274.2,291.75,336.5,372.5,410.0,462,0.43967067284943684
68,4,17,221,302.8,328.75,381.0,424.75,472.4,523,0.5046843948140437
68,4,18,224,316.3,347.0,428.5,472.25,517.6,587,0.5422541875650609
68,4,19,258,295.0,338.75,413.0,476.25,521.6,600,0.4810258351471562
68,4,20,212,247.20000000000002,279.75,323.5,379.25,423.09999999999997,484,0.4320052995173653
68,4,21,204,248.0,278.5,324.5,372.25,402.4,449,0.4505536102962051
68,4,22,179,252.5,283.75,344.0,403.0,424.4,495,0.40683259203179706
68,4,23,152,226.2,280.25,358.5,398.25,423.9,527,0.318538847354973
68,5,0,103,202.70000000000002,235.5,317.0,356.25,393.7,435,0.22002460490205356
68,5,1,82,135.20000000000002,200.75,244.0,280.25,292.7,370,0.14091038137598183
68,5,2,65,124.1,159.25,193.0,214.0,237.8,297,0.10267814895429166
68,5,3,34,84.2,113.75,126.0,145.5,158.8,203,0.06936689694331408
68,5,4,31,47.2,54.0,67.0,83.0,94.9,135,0.047411753572442504
68,5,5,10,15.0,19.75,25.5,30.25,34.0,47,0.03917857480836567
68,5,6,25,33.1,40.0,51.0,58.25,63.9,77,0.08621179142613797
68,5,7,42,53.2,61.75,75.0,85.0,91.6,114,0.1647582095202044
68,5,8,64,97.0,105.0,114.0,132.0,144.8,168,0.2652597709851424
68,5,9,79,149.0,154.75,171.0,192.0,206.6,235,0.3028295637361597
68,5,10,134,187.0,205.0,229.0,247.25,258.9,296,0.32535251253903663
68,5,11,212,238.6,259.25,284.0,317.0,333.9,378,0.35904230150468436
68,5,12,214,259.3,288.75,320.5,354.75,374.8,420,0.3688842623261096
68,5,13,251,284.4,313.25,355.0,390.0,421.6,479,0.4038042963944355
68,5,14,248,291.1,314.0,353.0,396.25,428.09999999999997,449,0.4087252768051481
68,5,15,259,294.3,321.75,364.0,412.25,438.5,477,0.414214062647866
68,5,16,275,320.2,354.0,386.5,440.25,457.0,476,0.43967067284943684
68,5,17,277,323.0,359.0,400.0,444.25,481.5,532,0.5046843948140437
68,5,18,280,335.6,356.0,424.0,466.5,525.5999999999999,573,0.5422541875650609
