dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1729072800,2024-10-16 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7,10000,1.71,3.18,5.61,7.86,1015,,,69,6.71,290,,,,,,0,800,Clear,sky is clear,01n
1729076400,2024-10-16 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,6.88,10000,1.59,3.41,6.16,7.1,1015,,,69,5.66,300,,,,,,0,800,Clear,sky is clear,01n
1729080000,2024-10-16 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.01,10000,1.92,3.19,5.87,7.86,1016,,,70,6.71,290,,,,,,0,800,Clear,sky is clear,01d
1729083600,2024-10-16 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.15,10000,1.97,5.22,7.33,8.86,1017,,,65,5.14,290,8.75,,,,,0,800,Clear,sky is clear,01d
1729087200,2024-10-16 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.99,10000,2.33,6.08,8.44,9.87,1017,,,63,5.66,300,,,,,,75,803,Clouds,broken clouds,04d
1729090800,2024-10-16 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.35,10000,2.45,8.96,9.86,11.22,1018,,,58,6.71,360,9.83,,,,,40,802,Clouds,scattered clouds,03d
1729094400,2024-10-16 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.71,10000,1.64,10.24,10.99,12.83,1018,,,50,8.23,320,11.32,,,,,75,803,Clouds,broken clouds,04d
1729098000,2024-10-16 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.64,10000,1.93,11.21,11.53,14.37,1017,,,48,6.26,352,9.39,,,,,20,801,Clouds,few clouds,02d
1729101600,2024-10-16 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.31,10000,1.32,11.85,12.64,14.93,1017,,,44,6.71,320,10.73,,,,,40,802,Clouds,scattered clouds,03d
1729105200,2024-10-16 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.21,10000,1.49,12.78,13.19,15.65,1017,,,42,6.69,300,11.32,,,,,75,803,Clouds,broken clouds,04d
1729108800,2024-10-16 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.44,10000,1.36,13.01,13.75,15.87,1017,,,41,6.17,330,9.26,,,,,40,802,Clouds,scattered clouds,03d
1729112400,2024-10-16 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.13,10000,1.42,12.7,13.38,14.99,1018,,,42,6.17,320,,,,,,0,800,Clear,sky is clear,01d
1729116000,2024-10-16 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.55,10000,1.86,12.14,12.83,14.37,1019,,,45,5.66,320,9.26,,,,,0,800,Clear,sky is clear,01d
1729119600,2024-10-16 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.62,10000,2.2,11.22,11.72,13.86,1019,,,49,4.12,330,,,,,,0,800,Clear,sky is clear,01n
1729123200,2024-10-17 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.27,10000,1.88,10.83,10.61,12.86,1020,,,49,5.14,320,,,,,,0,800,Clear,sky is clear,01n
1729126800,2024-10-17 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.29,10000,2.07,9.86,9.87,11.86,1020,,,53,6.26,5,8.49,,,,,0,800,Clear,sky is clear,01n
1729130400,2024-10-17 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.74,10000,2.07,9.31,9.49,11.86,1021,,,55,5.81,12,8.05,,,,,0,800,Clear,sky is clear,01n
1729134000,2024-10-17 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.97,10000,2.1,7.32,8.87,10.86,1022,,,58,5.66,20,,,,,,0,800,Clear,sky is clear,01n
1729137600,2024-10-17 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.32,10000,2.19,7.16,7.83,9.86,1023,,,61,4.02,329,5.81,,,,,0,800,Clear,sky is clear,01n
1729141200,2024-10-17 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.78,10000,1.91,5.64,7.27,9.08,1023,,,62,6.17,350,,,,,,0,800,Clear,sky is clear,01n
1729144800,2024-10-17 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.4,10000,1.99,5.12,6.72,8.86,1023,,,64,6.26,17,8.94,,,,,0,800,Clear,sky is clear,01n
1729148400,2024-10-17 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.03,10000,1.86,4.23,6.16,8.86,1023,,,65,7.6,46,7.6,,,,,0,800,Clear,sky is clear,01n
1729152000,2024-10-17 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.44,10000,1.72,4.85,5.61,7.86,1023,,,67,4.02,34,5.81,,,,,0,800,Clear,sky is clear,01n
1729155600,2024-10-17 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.25,10000,1.12,4.85,5.05,7.77,1023,,,65,3.58,61,6.71,,,,,0,800,Clear,sky is clear,01n
1729159200,2024-10-17 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,6.95,10000,1.04,3.81,5.65,7.2,1023,,,66,4.92,48,8.49,,,,,0,800,Clear,sky is clear,01n
1729162800,2024-10-17 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,6.9,10000,1.81,3.75,4.49,7.76,1024,,,70,4.92,352,6.26,,,,,0,800,Clear,sky is clear,01n
1729166400,2024-10-17 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.2,10000,2.1,3.76,5.05,8.21,1025,,,70,5.81,41,9.83,,,,,0,800,Clear,sky is clear,01d
1729170000,2024-10-17 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.53,10000,1.67,4.52,6.87,9.32,1024,,,62,8.94,45,10.28,,,,,0,800,Clear,sky is clear,01d
1729173600,2024-10-17 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.36,10000,1.28,6.74,8.87,10.99,1024,,,57,5.14,10,,,,,,0,800,Clear,sky is clear,01d
1729177200,2024-10-17 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.3,10000,0.98,9.77,10.87,12.86,1024,,,49,4.63,60,,,,,,0,800,Clear,sky is clear,01d
1729180800,2024-10-17 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.79,10000,1.99,10.36,10.97,13.21,1025,,,51,3.6,60,,,,,,0,800,Clear,sky is clear,01d
1729184400,2024-10-17 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.27,10000,0.97,11.78,12.66,14.86,1025,,,43,5.81,38,8.49,,,,,0,800,Clear,sky is clear,01d
1729188000,2024-10-17 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.79,10000,0.44,12.27,13.21,15.11,1023,,,40,4.63,10,9.26,,,,,0,800,Clear,sky is clear,01d
1729191600,2024-10-17 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.08,10000,1.7,12.67,13.19,15.65,1023,,,43,4.92,19,8.94,,,,,0,800,Clear,sky is clear,01d
1729195200,2024-10-17 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.23,10000,1.84,12.83,13.75,15.99,1022,,,43,7.15,18,8.94,,,,,0,800,Clear,sky is clear,01d
1729198800,2024-10-17 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.05,10000,1.01,12.58,13.44,14.93,1022,,,41,8.05,24,10.73,,,,,0,800,Clear,sky is clear,01d
1729202400,2024-10-17 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.11,10000,0.02,12.57,13.75,14.86,1022,,,38,5.36,26,7.6,,,,,0,800,Clear,sky is clear,01d
1729206000,2024-10-17 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.91,10000,1.22,12.45,12.87,14.86,1022,,,42,5.14,360,9.77,,,,,0,800,Clear,sky is clear,01n
1729209600,2024-10-18 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.44,10000,1.76,12.01,11.87,13.86,1023,,,45,6.26,49,8.49,,,,,0,800,Clear,sky is clear,01n
1729213200,2024-10-18 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.28,10000,1.3,11.81,10.87,13.86,1024,,,44,5.81,15,8.49,,,,,0,800,Clear,sky is clear,01n
1729216800,2024-10-18 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.86,10000,1.53,11.4,9.49,13.86,1024,,,46,5.14,50,7.72,,,,,0,800,Clear,sky is clear,01n
1729220400,2024-10-18 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.11,10000,1.73,10.66,9.49,12.86,1025,,,49,4.47,352,5.81,,,,,0,800,Clear,sky is clear,01n
1729224000,2024-10-18 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.16,10000,1.95,9.72,9.49,11.86,1024,,,53,5.81,360,6.71,,,,,0,800,Clear,sky is clear,01n
1729227600,2024-10-18 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.07,10000,2.63,9.69,8.94,11.86,1025,,,56,4.92,31,5.36,,,,,0,800,Clear,sky is clear,01n
1729231200,2024-10-18 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.76,10000,2.59,9.38,8.38,11.86,1025,,,57,4.12,340,,,,,,0,800,Clear,sky is clear,01n
1729234800,2024-10-18 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.98,10000,2.58,7.97,7.83,10.86,1026,,,60,4.02,17,4.92,,,,,0,800,Clear,sky is clear,01n
1729238400,2024-10-18 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.83,10000,3.13,7.74,7.83,10.99,1026,,,63,4.12,350,,,,,,0,800,Clear,sky is clear,01n
1729242000,2024-10-18 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.69,10000,3,6.76,7.65,10.86,1027,,,63,6.26,349,7.6,,,,,0,800,Clear,sky is clear,01n
1729245600,2024-10-18 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.76,10000,2.84,7.5,7.65,10.86,1028,,,62,4.47,5,6.26,,,,,0,800,Clear,sky is clear,01n
1729249200,2024-10-18 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.13,10000,3.19,8.82,7.65,10.99,1029,,,62,6.17,350,,,,,,0,800,Clear,sky is clear,01n
1729252800,2024-10-18 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.7,10000,3.26,9.39,8.76,11.55,1030,,,60,7.15,20,8.94,,,,,0,800,Clear,sky is clear,01d
1729256400,2024-10-18 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.06,10000,2.78,10.71,10.65,13.21,1030,,,53,6.71,360,,,,,,0,800,Clear,sky is clear,01d
1729260000,2024-10-18 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.26,10000,2.5,11.89,12.33,14.88,1031,,,48,5.81,38,10.28,,,,,0,800,Clear,sky is clear,01d
1729263600,2024-10-18 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.35,10000,1.62,12.94,13.75,15.87,1031,,,42,5.66,20,10.29,,,,,0,800,Clear,sky is clear,01d
1729267200,2024-10-18 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.59,10000,0.27,15.17,16.08,17.27,1031,,,33,5.66,20,,,,,,0,800,Clear,sky is clear,01d
1729270800,2024-10-18 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.4,10000,0.11,16.01,17.08,18.94,1031,,,31,5.66,360,,,,,,0,800,Clear,sky is clear,01d
1729274400,2024-10-18 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.85,10000,0.51,16.5,17.08,18.98,1030,,,31,7.6,46,9.83,,,,,0,800,Clear,sky is clear,01d
1729278000,2024-10-18 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,18.56,10000,0.2,17.23,17.64,20.11,1030,,,29,6.71,30,8.49,,,,,0,800,Clear,sky is clear,01d
1729281600,2024-10-18 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.18,10000,0.74,17.91,18.19,20.44,1030,,,29,5.81,36,9.39,,,,,0,800,Clear,sky is clear,01d
1729285200,2024-10-18 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.15,10000,0.71,17.88,18.75,20.09,1030,,,29,6.26,20,9.83,,,,,0,800,Clear,sky is clear,01d
1729288800,2024-10-18 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,18.73,10000,0.35,17.42,18.08,19.31,1031,,,29,3.6,50,,,,,,0,800,Clear,sky is clear,01d
1729292400,2024-10-18 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.66,10000,1.62,16.37,16.08,18.31,1031,,,34,3.13,57,5.36,,,,,0,800,Clear,sky is clear,01n
1729296000,2024-10-19 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.99,10000,1.83,15.68,14.87,17.86,1032,,,36,1.79,40,2.68,,,,,0,800,Clear,sky is clear,01n
1729299600,2024-10-19 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.24,10000,2.64,14.96,13.98,17.64,1032,,,40,3.09,30,,,,,,0,800,Clear,sky is clear,01n
1729303200,2024-10-19 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.59,10000,2.05,14.25,12.87,16.86,1033,,,40,3.6,40,,,,,,0,800,Clear,sky is clear,01n
1729306800,2024-10-19 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.81,10000,2.69,13.5,11.87,15.54,1033,,,44,2.24,355,4.02,,,,,0,800,Clear,sky is clear,01n
1729310400,2024-10-19 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.41,10000,3.25,13.13,12.31,15.86,1033,,,47,2.57,50,,,,,,0,800,Clear,sky is clear,01n
1729314000,2024-10-19 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.71,10000,4.04,12.49,11.2,14.98,1033,,,52,2.68,40,2.68,,,,,0,800,Clear,sky is clear,01n
1729317600,2024-10-19 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.3,10000,4.72,12.15,10.65,14.86,1033,,,56,3.58,348,4.47,,,,,0,800,Clear,sky is clear,01n
1729321200,2024-10-19 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.96,10000,4.14,11.75,11.04,14.43,1033,,,55,3.58,339,4.47,,,,,0,800,Clear,sky is clear,01n
1729324800,2024-10-19 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.51,10000,4.72,11.36,11.08,13.88,1033,,,59,4.02,352,4.47,,,,,0,800,Clear,sky is clear,01n
1729328400,2024-10-19 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.18,10000,5.35,11.1,10.09,13.31,1033,,,63,4.47,5,5.36,,,,,0,800,Clear,sky is clear,01n
1729332000,2024-10-19 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.85,10000,4.34,10.66,9.53,13.32,1033,,,60,2.68,331,4.02,,,,,0,800,Clear,sky is clear,01n
1729335600,2024-10-19 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.96,10000,4.92,10.83,10.43,12.77,1034,,,62,3.58,5,4.47,,,,,0,800,Clear,sky is clear,01n
1729339200,2024-10-19 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.04,10000,4.99,10.92,10.43,12.76,1034,,,62,3.58,11,4.92,,,,,0,800,Clear,sky is clear,01d
1729342800,2024-10-19 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.37,10000,4.53,12.2,11.16,14.32,1034,,,55,4.02,340,6.26,,,,,0,800,Clear,sky is clear,01d
1729346400,2024-10-19 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.61,10000,4.6,13.46,13.76,15.99,1034,,,51,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1729350000,2024-10-19 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.11,10000,5.11,15.03,15.54,17.27,1034,,,48,2.57,10,,,,,,0,800,Clear,sky is clear,01d
1729353600,2024-10-19 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,18.24,10000,4.78,17.19,17.76,19.55,1034,,,41,1.79,346,1.79,,,,,0,800,Clear,sky is clear,01d
1729357200,2024-10-19 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.96,10000,4.46,18.95,19.08,20.87,1033,,,36,1.54,40,,,,,,0,800,Clear,sky is clear,01d
1729360800,2024-10-19 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,21.05,10000,3.74,20.05,20.54,21.87,1032,,,32,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1729364400,2024-10-19 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,21.33,10000,3.07,20.3,20.43,22.83,1031,,,30,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1729368000,2024-10-19 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,21.62,10000,3.78,20.65,20.61,22.87,1031,,,31,2.06,170,,,,,,0,800,Clear,sky is clear,01d
1729371600,2024-10-19 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,20.96,10000,4.52,20,19.87,21.87,1030,,,34,3.09,150,,,,,,0,800,Clear,sky is clear,01d
1729375200,2024-10-19 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,18.76,10000,5.6,17.79,17.64,19.98,1030,,,42,4.12,180,,,,,,0,800,Clear,sky is clear,01d
1729378800,2024-10-19 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17,10000,6.8,16.09,16.04,17.31,1030,,,51,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1729382400,2024-10-20 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.47,10000,7.41,15.61,14.49,17.21,1030,,,55,4.63,190,,,,,,0,800,Clear,sky is clear,01n
1729386000,2024-10-20 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.64,10000,7.91,14.83,13.94,15.99,1030,,,60,2.24,192,4.47,,,,,0,800,Clear,sky is clear,01n
1729389600,2024-10-20 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.97,10000,7.76,14.14,12.83,15.86,1030,,,62,1.79,201,3.58,,,,,0,800,Clear,sky is clear,01n
1729393200,2024-10-20 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.89,10000,6.96,13.98,13.26,15.99,1030,,,59,1.79,238,4.47,,,,,0,800,Clear,sky is clear,01n
1729396800,2024-10-20 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.72,10000,7.29,13.84,11.78,15.54,1030,,,61,2.06,200,,,,,,20,801,Clouds,few clouds,02n
1729400400,2024-10-20 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.11,10000,6.71,13.17,12.71,14.98,1029,,,61,2.06,0,,,,,,0,800,Clear,sky is clear,01n
1729404000,2024-10-20 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.22,10000,6.57,13.26,11.76,14.98,1029,,,60,2.06,0,,,,,,0,800,Clear,sky is clear,01n
1729407600,2024-10-20 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.26,10000,6.61,13.31,11.2,14.99,1029,,,60,2.06,210,,,,,,0,800,Clear,sky is clear,01n
1729411200,2024-10-20 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.6,10000,6.7,12.66,12.09,14.43,1028,,,63,2.06,240,,,,,,0,800,Clear,sky is clear,01n
1729414800,2024-10-20 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13,10000,6.8,12.08,11.54,13.87,1028,,,66,0.89,239,2.68,,,,,0,800,Clear,sky is clear,01n
1729418400,2024-10-20 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.61,10000,7.08,11.73,10.98,13.87,1028,,,69,2.06,210,,,,,,0,800,Clear,sky is clear,01n
1729422000,2024-10-20 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.07,10000,7.38,11.24,10.43,13.31,1028,,,73,2.57,230,,,,,,0,800,Clear,sky is clear,01n
1729425600,2024-10-20 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.2,10000,7.31,11.36,10.44,13.77,1028,,,72,0.89,257,1.79,,,,,0,711,Smoke,smoke,50d
1729429200,2024-10-20 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.97,10000,6.99,12.07,12.08,13.87,1028,,,67,2.57,310,,,,,,0,800,Clear,sky is clear,01d
1729432800,2024-10-20 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.02,10000,5.53,13.96,13.94,15.99,1028,,,53,1.54,320,,,,,,0,800,Clear,sky is clear,01d
1729436400,2024-10-20 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.26,10000,4.58,16.16,15.99,18.38,1027,,,43,1.54,340,,,,,,0,741,Fog,fog,50d
1729440000,2024-10-20 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.49,10000,4.43,18.46,19.08,21.72,1027,,,37,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1729443600,2024-10-20 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,21.32,10000,4.41,20.37,20.43,22.15,1026,,,33,2.06,0,,,,,,0,741,Fog,fog,50d
1729447200,2024-10-20 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,22.27,10000,3.88,21.34,21.54,24,1025,,,30,1.54,320,,,,,,0,800,Clear,sky is clear,01d
1729450800,2024-10-20 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,22.99,10000,4.02,22.1,21.66,24.55,1024,,,29,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1729454400,2024-10-20 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,23.34,10000,4.32,22.49,22.08,24.37,1024,,,29,4.12,220,,,,,,0,800,Clear,sky is clear,01d
1729458000,2024-10-20 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,22.1,10000,5.09,21.23,20.97,23.42,1023,,,33,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1729461600,2024-10-20 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.65,10000,6.4,18.77,18.75,20.98,1023,,,42,4.12,190,,,,,,0,800,Clear,sky is clear,01d
1729465200,2024-10-20 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.75,10000,8.6,17.02,16.87,18.76,1023,,,55,5.14,190,,,,,,0,800,Clear,sky is clear,01n
1729468800,2024-10-21 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.75,10000,9.13,17.07,16.53,18.94,1023,,,57,4.12,190,,,,,,0,800,Clear,sky is clear,01n
1729472400,2024-10-21 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.21,10000,9.39,16.55,15.11,18.08,1024,,,60,2.06,170,,,,,,0,800,Clear,sky is clear,01n
1729476000,2024-10-21 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.75,10000,9.68,16.13,14.86,17.77,1023,,,63,2.06,190,,,,,,20,801,Clouds,few clouds,02n
1729479600,2024-10-21 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.04,10000,7.94,16.24,14.32,18.08,1023,,,55,1.54,260,,,,,,0,800,Clear,sky is clear,01n
1729483200,2024-10-21 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.34,10000,5.3,16.3,14.87,18.31,1023,,,45,2.06,280,,,,,,0,800,Clear,sky is clear,01n
1729486800,2024-10-21 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.42,10000,5.34,14.35,12.87,16.08,1023,,,51,1.54,280,,,,,,0,800,Clear,sky is clear,01n
1729490400,2024-10-21 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.97,10000,5.28,14.9,13.2,17.2,1023,,,49,2.57,280,,,,,,0,800,Clear,sky is clear,01n
1729494000,2024-10-21 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.95,10000,4.96,14.85,13.77,16.65,1022,,,48,2.06,280,,,,,,0,800,Clear,sky is clear,01n
1729497600,2024-10-21 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.2,10000,5.69,14.16,12.64,16.08,1022,,,53,2.06,270,,,,,,0,800,Clear,sky is clear,01n
1729501200,2024-10-21 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.8,10000,6.12,13.8,12.64,15.44,1022,,,56,1.54,270,,,,,,0,800,Clear,sky is clear,01n
1729504800,2024-10-21 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.54,10000,5.87,13.51,12.1,15.44,1023,,,56,0.89,186,1.34,,,,,0,800,Clear,sky is clear,01n
1729508400,2024-10-21 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.21,10000,5.31,13.12,12.1,14.88,1023,,,55,1.54,0,,,,,,0,800,Clear,sky is clear,01n
1729512000,2024-10-21 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.18,10000,5.68,14.14,12.64,16.86,1023,,,53,2.06,270,,,,,,0,800,Clear,sky is clear,01d
1729515600,2024-10-21 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.2,10000,6.34,15.23,13.75,17.86,1024,,,52,3.6,320,,,,,,0,800,Clear,sky is clear,01d
1729519200,2024-10-21 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.39,10000,5.67,16.39,16.6,17.86,1024,,,46,0.89,57,2.24,,,,,0,800,Clear,sky is clear,01d
1729522800,2024-10-21 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.94,10000,5.59,19.01,19.08,20.99,1023,,,39,1.54,300,,,,,,0,800,Clear,sky is clear,01d
1729526400,2024-10-21 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,22.06,10000,5.49,21.21,21.65,23.87,1023,,,34,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1729530000,2024-10-21 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,24.1,10000,5.46,23.35,23.2,25.87,1022,,,30,2.06,200,,,,,,0,800,Clear,sky is clear,01d
1729533600,2024-10-21 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,25.57,10000,6.24,24.94,24.87,27.33,1021,,,29,3.13,238,3.58,,,,,0,800,Clear,sky is clear,01d
1729537200,2024-10-21 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,26.56,10000,6.58,26.56,25.98,28.42,1021,,,28,3.6,210,,,,,,0,800,Clear,sky is clear,01d
