PULocationID,day_of_week,hour,p25,p75,p10,p50,p90,simulated_ridership,busyness_level
186,0,4,18,30,13.5,24,37.5,24,Busy
186,0,5,65,75,48.75,70,93.75,70,Busy
186,0,6,138,160,103.5,149,200,149,Busy
186,0,7,204,249,153,226.5,311.25,226.5,Busy
186,0,8,267,312,200.25,289.5,390,289.5,Busy
186,0,9,276,338,207,307,422.5,307,Busy
186,0,10,272,317,204,294.5,396.25,294.5,Busy
186,0,11,248,314,186,281,392.5,281,Busy
186,0,12,247,288,185.25,267.5,360,267.5,Busy
186,0,13,276,335,207,305.5,418.75,305.5,Busy
186,0,14,263,329,197.25,296,411.25,296,Busy
186,0,15,278,335,208.5,306.5,418.75,306.5,Busy
186,0,16,268,324,201,296,405,296,Busy
186,0,17,308,355,231,331.5,443.75,331.5,Busy
186,0,18,287,368,215.25,327.5,460,327.5,Busy
186,0,19,248,302,186,275,377.5,275,Busy
186,0,20,242,304,181.5,273,380,273,Busy
186,0,21,258,340,193.5,299,425,299,Busy
186,0,22,173,279,129.75,226,348.75,226,Busy
186,0,23,120,173,90,146.5,216.25,146.5,Busy
186,1,0,53,97,39.75,75,121.25,75,Busy
186,1,1,25,36,18.75,30.5,45,30.5,Busy
186,1,2,12,21,9,16.5,26.25,16.5,Busy
186,1,3,8,12,6,10,15,10,Busy
186,1,4,11,17,8.25,14,21.25,14,Busy
186,1,5,59,71,44.25,65,88.75,65,Busy
186,1,6,142,177,106.5,159.5,221.25,159.5,Busy
186,1,7,227,304,170.25,265.5,380,265.5,Busy
186,1,8,306,376,229.5,341,470,341,Busy
186,1,9,318,387,238.5,352.5,483.75,352.5,Busy
186,1,10,289,352,216.75,320.5,440,320.5,Busy
186,1,11,278,331,208.5,304.5,413.75,304.5,Busy
186,1,12,263,299,197.25,281,373.75,281,Busy
186,1,13,269,345,201.75,307,431.25,307,Busy
186,1,14,276,341,207,308.5,426.25,308.5,Busy
186,1,15,303,354,227.25,328.5,442.5,328.5,Busy
186,1,16,285,370,213.75,327.5,462.5,327.5,Busy
186,1,17,336,417,252,376.5,521.25,376.5,Busy
186,1,18,334,434,250.5,384,542.5,384,Busy
186,1,19,276,369,207,322.5,461.25,322.5,Busy
186,1,20,255,352,191.25,303.5,440,303.5,Busy
186,1,21,306,407,229.5,356.5,508.75,356.5,Busy
186,1,22,249,310,186.75,279.5,387.5,279.5,Busy
186,1,23,130,217,97.5,173.5,271.25,173.5,Busy
186,2,0,66,106.25,49.5,86.125,132.8125,86.125,Busy
186,2,1,28,42.5,21,35.25,53.125,35.25,Busy
186,2,2,15.75,23,11.8125,19.375,28.75,19.375,Busy
186,2,3,10,15,7.5,12.5,18.75,12.5,Busy
186,2,4,13,18.25,9.75,15.625,22.8125,15.625,Busy
186,2,5,59.25,74,44.4375,66.625,92.5,66.625,Busy
186,2,6,150,176,112.5,163,220,163,Busy
186,2,7,261,304.5,195.75,282.75,380.625,282.75,Busy
186,2,8,327,379,245.25,353,473.75,353,Busy
186,2,9,336.5,394.25,252.375,365.375,492.8125,365.375,Busy
186,2,10,299.75,356.75,224.8125,328.25,445.9375,328.25,Busy
186,2,11,303.75,365,227.8125,334.375,456.25,334.375,Busy
186,2,12,282.75,316,212.0625,299.375,395,299.375,Busy
186,2,13,307,355.5,230.25,331.25,444.375,331.25,Busy
186,2,14,297.25,349.25,222.9375,323.25,436.5625,323.25,Busy
186,2,15,321.75,374.5,241.3125,348.125,468.125,348.125,Busy
186,2,16,339.75,401.5,254.8125,370.625,501.875,370.625,Busy
186,2,17,369,443.75,276.75,406.375,554.6875,406.375,Busy
186,2,18,343.75,434.75,257.8125,389.25,543.4375,389.25,Busy
186,2,19,303.5,394.25,227.625,348.875,492.8125,348.875,Busy
186,2,20,291.25,358.5,218.4375,324.875,448.125,324.875,Busy
186,2,21,281.5,388.5,211.125,335,485.625,335,Busy
186,2,22,254,331.25,190.5,292.625,414.0625,292.625,Busy
186,2,23,143.25,233,107.4375,188.125,291.25,188.125,Busy
186,3,0,92.75,153.5,69.5625,123.125,191.875,123.125,Busy
186,3,1,39.75,59.25,29.8125,49.5,74.0625,49.5,Busy
186,3,2,17.75,29.25,13.3125,23.5,36.5625,23.5,Busy
186,3,3,12,17.25,9,14.625,21.5625,14.625,Busy
186,3,4,17,25,12.75,21,31.25,21,Busy
186,3,5,62.75,83,47.0625,72.875,103.75,72.875,Busy
186,3,6,155.75,180.5,116.8125,168.125,225.625,168.125,Busy
186,3,7,245.75,292.25,184.3125,269,365.3125,269,Busy
186,3,8,314,372,235.5,343,465,343,Busy
186,3,9,330.25,385.25,247.6875,357.75,481.5625,357.75,Busy
186,3,10,298,361,223.5,329.5,451.25,329.5,Busy
186,3,11,300.75,341.25,225.5625,321,426.5625,321,Busy
186,3,12,273.75,316.75,205.3125,295.25,395.9375,295.25,Busy
186,3,13,305.5,368,229.125,336.75,460,336.75,Busy
186,3,14,309.75,374.25,232.3125,342,467.8125,342,Busy
186,3,15,354.75,402.5,266.0625,378.625,503.125,378.625,Busy
186,3,16,354.5,430.5,265.875,392.5,538.125,392.5,Busy
186,3,17,397,479,297.75,438,598.75,438,Busy
186,3,18,396.5,471.25,297.375,433.875,589.0625,433.875,Busy
186,3,19,346,441.75,259.5,393.875,552.1875,393.875,Busy
186,3,20,293.5,406,220.125,349.75,507.5,349.75,Busy
186,3,21,319,425.5,239.25,372.25,531.875,372.25,Busy
186,3,22,277,375,207.75,326,468.75,326,Busy
186,3,23,229.75,309.75,172.3125,269.75,387.1875,269.75,Busy
186,4,0,131.75,218.5,98.8125,175.125,273.125,175.125,Busy
186,4,1,57.75,80.5,43.3125,69.125,100.625,69.125,Busy
186,4,2,29,45.5,21.75,37.25,56.875,37.25,Busy
186,4,3,20,29,15,24.5,36.25,24.5,Busy
186,4,4,20.75,37.25,15.5625,29,46.5625,29,Busy
186,4,5,60,79.5,45,69.75,99.375,69.75,Busy
186,4,6,129.75,156.5,97.3125,143.125,195.625,143.125,Busy
186,4,7,169.75,207.25,127.3125,188.5,259.0625,188.5,Busy
186,4,8,202.75,254.5,152.0625,228.625,318.125,228.625,Busy
186,4,9,240.5,283.75,180.375,262.125,354.6875,262.125,Busy
186,4,10,254,308.25,190.5,281.125,385.3125,281.125,Busy
186,4,11,276,324,207,300,405,300,Busy
186,4,12,270,310.25,202.5,290.125,387.8125,290.125,Busy
186,4,13,307,371.5,230.25,339.25,464.375,339.25,Busy
186,4,14,318.75,376.25,239.0625,347.5,470.3125,347.5,Busy
186,4,15,356.75,413.75,267.5625,385.25,517.1875,385.25,Busy
186,4,16,328.75,410.5,246.5625,369.625,513.125,369.625,Busy
186,4,17,363.75,450.25,272.8125,407,562.8125,407,Busy
186,4,18,374,460.25,280.5,417.125,575.3125,417.125,Busy
186,4,19,337.75,437.5,253.3125,387.625,546.875,387.625,Busy
186,4,20,240.75,322.25,180.5625,281.5,402.8125,281.5,Busy
186,4,21,237,316.5,177.75,276.75,395.625,276.75,Busy
186,4,22,264,326,198,295,407.5,295,Busy
186,4,23,225.75,330.75,169.3125,278.25,413.4375,278.25,Busy
186,5,0,202,264.25,151.5,233.125,330.3125,233.125,Busy
186,5,1,115.75,161.25,86.8125,138.5,201.5625,138.5,Busy
186,5,2,80.75,108.5,60.5625,94.625,135.625,94.625,Busy
186,5,3,48.5,67.25,36.375,57.875,84.0625,57.875,Busy
186,5,4,30.75,44.25,23.0625,37.5,55.3125,37.5,Busy
186,5,5,26.75,40,20.0625,33.375,50,33.375,Busy
186,5,6,68.75,88,51.5625,78.375,110,78.375,Busy
186,5,7,77.75,106.5,58.3125,92.125,133.125,92.125,Busy
186,5,8,125.25,160.25,93.9375,142.75,200.3125,142.75,Busy
186,5,9,191,234.25,143.25,212.625,292.8125,212.625,Busy
186,5,10,246,296.5,184.5,271.25,370.625,271.25,Busy
186,5,11,300.75,364.25,225.5625,332.5,455.3125,332.5,Busy
186,5,12,314.75,394.25,236.0625,354.5,492.8125,354.5,Busy
186,5,13,304.25,371.75,228.1875,338,464.6875,338,Busy
186,5,14,279.75,365.75,209.8125,322.75,457.1875,322.75,Busy
186,5,15,292,380,219,336,475,336,Busy
186,5,16,334.75,407,251.0625,370.875,508.75,370.875,Busy
186,5,17,343.25,423.5,257.4375,383.375,529.375,383.375,Busy
186,5,18,334.25,455,250.6875,394.625,568.75,394.625,Busy
186,5,19,280.25,402.5,210.1875,341.375,503.125,341.375,Busy
186,5,20,238.25,330.25,178.6875,284.25,412.8125,284.25,Busy
186,5,21,230.75,329,173.0625,279.875,411.25,279.875,Busy
186,5,22,246.5,375.25,184.875,310.875,469.0625,310.875,Busy
186,5,23,242.75,336.5,182.0625,289.625,420.625,289.625,Busy
186,6,0,208.25,287,156.1875,247.625,358.75,247.625,Busy
186,6,1,126.5,193.25,94.875,159.875,241.5625,159.875,Busy
186,6,2,90,120,67.5,105,150,105,Busy
186,6,3,54.5,75.5,40.875,65,94.375,65,Busy
186,6,4,36.75,48.5,27.5625,42.625,60.625,42.625,Busy
186,6,5,25,36,18.75,30.5,45,30.5,Busy
186,6,6,51.75,67,38.8125,59.375,83.75,59.375,Busy
186,6,7,75.75,95,56.8125,85.375,118.75,85.375,Busy
186,6,8,107.75,142.25,80.8125,125,177.8125,125,Busy
186,6,9,163.5,215.25,122.625,189.375,269.0625,189.375,Busy
186,6,10,224.25,298.25,168.1875,261.25,372.8125,261.25,Busy
186,6,11,293,371.5,219.75,332.25,464.375,332.25,Busy
186,6,12,287,388,215.25,337.5,485,337.5,Busy
186,6,13,317.75,398,238.3125,357.875,497.5,357.875,Busy
186,6,14,322,421,241.5,371.5,526.25,371.5,Busy
186,6,15,295,372.5,221.25,333.75,465.625,333.75,Busy
186,6,16,318.5,396.25,238.875,357.375,495.3125,357.375,Busy
186,6,17,324.5,419.25,243.375,371.875,524.0625,371.875,Busy
186,6,18,295.75,405,221.8125,350.375,506.25,350.375,Busy
186,6,19,284.5,373,213.375,328.75,466.25,328.75,Busy
186,6,20,252,320.5,189,286.25,400.625,286.25,Busy
186,6,21,235.25,349.5,176.4375,292.375,436.875,292.375,Busy
186,6,22,174,280.25,130.5,227.125,350.3125,227.125,Busy
186,6,23,108.75,181.25,81.5625,145,226.5625,145,Busy
202,0,0,2,2,1.5,2,2.5,2,Very Busy
202,0,2,19,19,14.25,19,23.75,19,Very Busy
202,0,3,1,1,0.75,1,1.25,1,Very Busy
202,0,4,1,1.5,0.75,1.25,1.875,1.25,Busy
202,0,6,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,0,7,1,2,0.75,1.5,2.5,1.5,Busy
202,0,8,1,2,0.75,1.5,2.5,1.5,Busy
202,0,9,1,3,0.75,2,3.75,2,Busy
202,0,10,1,2,0.75,1.5,2.5,1.5,Busy
202,0,11,2,3,1.5,2.5,3.75,2.5,Busy
202,0,12,2,4,1.5,3,5,3,Busy
202,0,13,1,3,0.75,2,3.75,2,Busy
202,0,14,1.75,2.25,1.3125,2,2.8125,2,Busy
202,0,15,2.5,3.5,1.875,3,4.375,3,Busy
202,0,16,2.25,3.75,1.6875,3,4.6875,3,Busy
202,0,17,1,1,0.75,1,1.25,1,Very Busy
202,0,18,4.75,6,3.5625,5.375,7.5,5.375,Busy
202,0,20,3.25,5.5,2.4375,4.375,6.875,4.375,Busy
202,0,21,2,2.5,1.5,2.25,3.125,2.25,Busy
202,0,22,2.75,4.25,2.0625,3.5,5.3125,3.5,Busy
202,0,23,1.75,2.25,1.3125,2,2.8125,2,Busy
202,1,0,1,1,0.75,1,1.25,1,Very Busy
202,1,4,1,1,0.75,1,1.25,1,Very Busy
202,1,5,1,1,0.75,1,1.25,1,Very Busy
202,1,6,1,1,0.75,1,1.25,1,Very Busy
202,1,7,1,1,0.75,1,1.25,1,Very Busy
202,1,8,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,1,9,1,2,0.75,1.5,2.5,1.5,Busy
202,1,10,1,2,0.75,1.5,2.5,1.5,Busy
202,1,11,1,2.25,0.75,1.625,2.8125,1.625,Busy
202,1,12,2,3,1.5,2.5,3.75,2.5,Busy
202,1,13,2.5,3,1.875,2.75,3.75,2.75,Busy
202,1,14,1,1,0.75,1,1.25,1,Very Busy
202,1,15,4,5,3,4.5,6.25,4.5,Busy
202,1,16,4,5,3,4.5,6.25,4.5,Busy
202,1,17,1.75,3.25,1.3125,2.5,4.0625,2.5,Busy
202,1,18,3.5,5.5,2.625,4.5,6.875,4.5,Busy
202,1,19,5.25,6.75,3.9375,6,8.4375,6,Busy
202,1,20,3.5,5,2.625,4.25,6.25,4.25,Busy
202,1,21,4.5,7,3.375,5.75,8.75,5.75,Busy
202,1,22,5.75,8.25,4.3125,7,10.3125,7,Busy
202,1,23,3,5.5,2.25,4.25,6.875,4.25,Busy
202,2,0,2,2,1.5,2,2.5,2,Very Busy
202,2,1,1,1,0.75,1,1.25,1,Very Busy
202,2,3,1.5,2.5,1.125,2,3.125,2,Busy
202,2,5,1,1,0.75,1,1.25,1,Very Busy
202,2,6,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,2,7,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,2,8,1,2.75,0.75,1.875,3.4375,1.875,Busy
202,2,9,1,3.5,0.75,2.25,4.375,2.25,Busy
202,2,10,2,3.5,1.5,2.75,4.375,2.75,Busy
202,2,11,1,2.25,0.75,1.625,2.8125,1.625,Busy
202,2,12,3,3,2.25,3,3.75,3,Very Busy
202,2,13,1.5,4,1.125,2.75,5,2.75,Busy
202,2,14,2,3,1.5,2.5,3.75,2.5,Busy
202,2,15,3,3,2.25,3,3.75,3,Very Busy
202,2,16,3,5,2.25,4,6.25,4,Busy
202,2,17,2,4,1.5,3,5,3,Busy
202,2,18,4,5,3,4.5,6.25,4.5,Busy
202,2,19,3.75,5.25,2.8125,4.5,6.5625,4.5,Busy
202,2,20,4.5,5.5,3.375,5,6.875,5,Busy
202,2,22,1.75,3.25,1.3125,2.5,4.0625,2.5,Busy
202,2,23,2.5,4,1.875,3.25,5,3.25,Busy
202,3,0,1,2.5,0.75,1.75,3.125,1.75,Busy
202,3,2,1,1,0.75,1,1.25,1,Very Busy
202,3,4,1,1.5,0.75,1.25,1.875,1.25,Busy
202,3,5,1,1,0.75,1,1.25,1,Very Busy
202,3,6,1,1,0.75,1,1.25,1,Very Busy
202,3,7,1,2,0.75,1.5,2.5,1.5,Busy
202,3,8,1,3,0.75,2,3.75,2,Busy
202,3,9,1,3,0.75,2,3.75,2,Busy
202,3,10,1.5,2.5,1.125,2,3.125,2,Busy
202,3,11,1,3,0.75,2,3.75,2,Busy
202,3,12,1,2,0.75,1.5,2.5,1.5,Busy
202,3,13,2,3,1.5,2.5,3.75,2.5,Busy
202,3,14,2,3,1.5,2.5,3.75,2.5,Busy
202,3,15,2.25,4.5,1.6875,3.375,5.625,3.375,Busy
202,3,16,2.25,4.5,1.6875,3.375,5.625,3.375,Busy
202,3,17,1.75,4.25,1.3125,3,5.3125,3,Busy
202,3,18,3,4.75,2.25,3.875,5.9375,3.875,Busy
202,3,19,6,10,4.5,8,12.5,8,Busy
202,3,20,3,5,2.25,4,6.25,4,Busy
202,3,21,2.25,7.5,1.6875,4.875,9.375,4.875,Busy
202,3,22,2,4.5,1.5,3.25,5.625,3.25,Busy
202,3,23,1.5,2.5,1.125,2,3.125,2,Busy
202,4,0,2.5,3,1.875,2.75,3.75,2.75,Busy
202,4,1,3,3,2.25,3,3.75,3,Very Busy
202,4,3,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,4,4,1.25,1.75,0.9375,1.5,2.1875,1.5,Busy
202,4,5,1,2,0.75,1.5,2.5,1.5,Busy
202,4,6,1,1,0.75,1,1.25,1,Very Busy
202,4,7,1,2,0.75,1.5,2.5,1.5,Busy
202,4,8,1,1.5,0.75,1.25,1.875,1.25,Busy
202,4,9,1,2,0.75,1.5,2.5,1.5,Busy
202,4,10,1,3,0.75,2,3.75,2,Busy
202,4,11,1,2,0.75,1.5,2.5,1.5,Busy
202,4,12,2,4,1.5,3,5,3,Busy
202,4,13,1,2.75,0.75,1.875,3.4375,1.875,Busy
202,4,14,2,4,1.5,3,5,3,Busy
202,4,15,3.25,3.75,2.4375,3.5,4.6875,3.5,Busy
202,4,16,4,4,3,4,5,4,Very Busy
202,4,17,3,5,2.25,4,6.25,4,Busy
202,4,18,3.5,7,2.625,5.25,8.75,5.25,Busy
202,4,19,3.5,6,2.625,4.75,7.5,4.75,Busy
202,4,20,2.25,3.75,1.6875,3,4.6875,3,Busy
202,4,21,3.5,6,2.625,4.75,7.5,4.75,Busy
202,4,22,4.75,5,3.5625,4.875,6.25,4.875,Busy
202,4,23,4.5,5,3.375,4.75,6.25,4.75,Busy
202,5,0,3.75,4.25,2.8125,4,5.3125,4,Busy
202,5,1,1.5,2.5,1.125,2,3.125,2,Busy
202,5,2,4,4,3,4,5,4,Very Busy
202,5,4,1,2,0.75,1.5,2.5,1.5,Busy
202,5,5,1.25,1.75,0.9375,1.5,2.1875,1.5,Busy
202,5,6,1,1,0.75,1,1.25,1,Very Busy
202,5,7,1.75,3,1.3125,2.375,3.75,2.375,Busy
202,5,8,2,3,1.5,2.5,3.75,2.5,Busy
202,5,9,1,1.25,0.75,1.125,1.5625,1.125,Busy
202,5,10,2,4,1.5,3,5,3,Busy
202,5,11,2,2.75,1.5,2.375,3.4375,2.375,Busy
202,5,12,2,3,1.5,2.5,3.75,2.5,Busy
202,5,13,1.25,3,0.9375,2.125,3.75,2.125,Busy
202,5,14,2,5,1.5,3.5,6.25,3.5,Busy
202,5,15,2.25,3,1.6875,2.625,3.75,2.625,Busy
202,5,16,3,4.25,2.25,3.625,5.3125,3.625,Busy
202,5,17,3,5,2.25,4,6.25,4,Busy
202,5,18,3,4.25,2.25,3.625,5.3125,3.625,Busy
202,5,19,3,5,2.25,4,6.25,4,Busy
202,5,20,2.75,3.5,2.0625,3.125,4.375,3.125,Busy
202,5,21,1.75,4.25,1.3125,3,5.3125,3,Busy
202,5,22,2.5,7,1.875,4.75,8.75,4.75,Busy
202,5,23,3,5,2.25,4,6.25,4,Busy
202,6,0,3.25,4,2.4375,3.625,5,3.625,Busy
202,6,1,2,2.5,1.5,2.25,3.125,2.25,Busy
202,6,3,2,2.5,1.5,2.25,3.125,2.25,Busy
202,6,4,3,3,2.25,3,3.75,3,Very Busy
202,6,6,1.25,1.75,0.9375,1.5,2.1875,1.5,Busy
202,6,7,1,1,0.75,1,1.25,1,Very Busy
202,6,8,1,1,0.75,1,1.25,1,Very Busy
202,6,9,1,2,0.75,1.5,2.5,1.5,Busy
202,6,10,1,2,0.75,1.5,2.5,1.5,Busy
202,6,11,1,2.5,0.75,1.75,3.125,1.75,Busy
202,6,12,2,2.75,1.5,2.375,3.4375,2.375,Busy
202,6,13,3,4,2.25,3.5,5,3.5,Busy
202,6,14,3,4,2.25,3.5,5,3.5,Busy
202,6,15,3,4.25,2.25,3.625,5.3125,3.625,Busy
202,6,16,2,3.25,1.5,2.625,4.0625,2.625,Busy
202,6,17,2,2,1.5,2,2.5,2,Very Busy
202,6,18,3,6.5,2.25,4.75,8.125,4.75,Busy
202,6,19,3.75,4.5,2.8125,4.125,5.625,4.125,Busy
202,6,20,2.5,4.75,1.875,3.625,5.9375,3.625,Busy
202,6,21,3,6,2.25,4.5,7.5,4.5,Busy
202,6,22,1.75,3.25,1.3125,2.5,4.0625,2.5,Busy
202,6,23,3,3,2.25,3,3.75,3,Very Busy
209,0,0,5,9,3.75,7,11.25,7,Busy
209,0,1,2,4.25,1.5,3.125,5.3125,3.125,Busy
209,0,2,2,3,1.5,2.5,3.75,2.5,Busy
209,0,3,2,2,1.5,2,2.5,2,Very Busy
209,0,4,1,3.75,0.75,2.375,4.6875,2.375,Busy
209,0,5,1.25,3,0.9375,2.125,3.75,2.125,Busy
209,0,6,3.25,7,2.4375,5.125,8.75,5.125,Busy
209,0,7,6,8.25,4.5,7.125,10.3125,7.125,Busy
209,0,8,9,15,6.75,12,18.75,12,Busy
209,0,9,11,17,8.25,14,21.25,14,Busy
209,0,10,10,15,7.5,12.5,18.75,12.5,Busy
209,0,11,11,18,8.25,14.5,22.5,14.5,Busy
209,0,12,13,19,9.75,16,23.75,16,Busy
209,0,13,14,21,10.5,17.5,26.25,17.5,Busy
209,0,14,16,21,12,18.5,26.25,18.5,Busy
209,0,15,15,22,11.25,18.5,27.5,18.5,Busy
209,0,16,16,24,12,20,30,20,Busy
209,0,17,21,27,15.75,24,33.75,24,Busy
209,0,18,20,30,15,25,37.5,25,Busy
209,0,19,17,26,12.75,21.5,32.5,21.5,Busy
209,0,20,20,28,15,24,35,24,Busy
209,0,21,22,33,16.5,27.5,41.25,27.5,Busy
209,0,22,15,24,11.25,19.5,30,19.5,Busy
209,0,23,7,14,5.25,10.5,17.5,10.5,Busy
209,1,0,4,7,3,5.5,8.75,5.5,Busy
209,1,1,1,3,0.75,2,3.75,2,Busy
209,1,2,1,3,0.75,2,3.75,2,Busy
209,1,3,1,1.5,0.75,1.25,1.875,1.25,Busy
209,1,4,1,1,0.75,1,1.25,1,Very Busy
209,1,5,1,2.25,0.75,1.625,2.8125,1.625,Busy
209,1,6,3,5,2.25,4,6.25,4,Busy
209,1,7,6,10,4.5,8,12.5,8,Busy
209,1,8,11.5,19,8.625,15.25,23.75,15.25,Busy
209,1,9,11,19,8.25,15,23.75,15,Busy
209,1,10,10,17,7.5,13.5,21.25,13.5,Busy
209,1,11,12,18,9,15,22.5,15,Busy
209,1,12,13,20,9.75,16.5,25,16.5,Busy
209,1,13,14,20,10.5,17,25,17,Busy
209,1,14,15,22,11.25,18.5,27.5,18.5,Busy
209,1,15,16,23,12,19.5,28.75,19.5,Busy
209,1,16,17,25,12.75,21,31.25,21,Busy
209,1,17,22,32,16.5,27,40,27,Busy
209,1,18,27,41,20.25,34,51.25,34,Busy
209,1,19,23,40,17.25,31.5,50,31.5,Busy
209,1,20,27,44,20.25,35.5,55,35.5,Busy
209,1,21,28,52,21,40,65,40,Busy
209,1,22,26,47,19.5,36.5,58.75,36.5,Busy
209,1,23,14,27.5,10.5,20.75,34.375,20.75,Busy
209,2,0,7,13,5.25,10,16.25,10,Busy
209,2,1,3.25,7,2.4375,5.125,8.75,5.125,Busy
209,2,2,2,3,1.5,2.5,3.75,2.5,Busy
209,2,3,1,2,0.75,1.5,2.5,1.5,Busy
209,2,4,1,2.25,0.75,1.625,2.8125,1.625,Busy
209,2,5,1,3,0.75,2,3.75,2,Busy
209,2,6,3,5,2.25,4,6.25,4,Busy
209,2,7,8,12,6,10,15,10,Busy
209,2,8,13,19,9.75,16,23.75,16,Busy
209,2,9,13.75,21.25,10.3125,17.5,26.5625,17.5,Busy
209,2,10,12,18,9,15,22.5,15,Busy
209,2,11,12,19.5,9,15.75,24.375,15.75,Busy
209,2,12,14,20.25,10.5,17.125,25.3125,17.125,Busy
209,2,13,15,20,11.25,17.5,25,17.5,Busy
209,2,14,18,24,13.5,21,30,21,Busy
209,2,15,17,24,12.75,20.5,30,20.5,Busy
209,2,16,17.5,27,13.125,22.25,33.75,22.25,Busy
209,2,17,24,35,18,29.5,43.75,29.5,Busy
209,2,18,27.75,46,20.8125,36.875,57.5,36.875,Busy
209,2,19,24,44,18,34,55,34,Busy
209,2,20,33.5,43,25.125,38.25,53.75,38.25,Busy
209,2,21,35,56.25,26.25,45.625,70.3125,45.625,Busy
209,2,22,32.75,52.5,24.5625,42.625,65.625,42.625,Busy
209,2,23,20,36,15,28,45,28,Busy
209,3,0,9,15,6.75,12,18.75,12,Busy
209,3,1,4,7,3,5.5,8.75,5.5,Busy
209,3,2,3,5,2.25,4,6.25,4,Busy
209,3,3,1.25,4,0.9375,2.625,5,2.625,Busy
209,3,4,1,3.25,0.75,2.125,4.0625,2.125,Busy
209,3,5,1,3,0.75,2,3.75,2,Busy
209,3,6,3,6,2.25,4.5,7.5,4.5,Busy
209,3,7,6.75,12.25,5.0625,9.5,15.3125,9.5,Busy
209,3,8,13,22,9.75,17.5,27.5,17.5,Busy
209,3,9,13,22,9.75,17.5,27.5,17.5,Busy
209,3,10,11,19,8.25,15,23.75,15,Busy
209,3,11,13.75,20.25,10.3125,17,25.3125,17,Busy
209,3,12,16.75,22,12.5625,19.375,27.5,19.375,Busy
209,3,13,15,21.25,11.25,18.125,26.5625,18.125,Busy
209,3,14,17,25,12.75,21,31.25,21,Busy
209,3,15,18,25.25,13.5,21.625,31.5625,21.625,Busy
209,3,16,20.75,29.25,15.5625,25,36.5625,25,Busy
209,3,17,29,43,21.75,36,53.75,36,Busy
209,3,18,35,48.75,26.25,41.875,60.9375,41.875,Busy
209,3,19,28,46.25,21,37.125,57.8125,37.125,Busy
209,3,20,32.5,47,24.375,39.75,58.75,39.75,Busy
209,3,21,37.25,55,27.9375,46.125,68.75,46.125,Busy
209,3,22,39.5,65.25,29.625,52.375,81.5625,52.375,Busy
209,3,23,30,52.25,22.5,41.125,65.3125,41.125,Busy
209,4,0,16.75,34,12.5625,25.375,42.5,25.375,Busy
209,4,1,8,16,6,12,20,12,Busy
209,4,2,5,10,3.75,7.5,12.5,7.5,Busy
209,4,3,2,6.5,1.5,4.25,8.125,4.25,Busy
209,4,4,2,4,1.5,3,5,3,Busy
209,4,5,2,4,1.5,3,5,3,Busy
209,4,6,4,6,3,5,7.5,5,Busy
209,4,7,5,9,3.75,7,11.25,7,Busy
209,4,8,8,13,6,10.5,16.25,10.5,Busy
209,4,9,10,17,7.5,13.5,21.25,13.5,Busy
209,4,10,11.5,17.5,8.625,14.5,21.875,14.5,Busy
209,4,11,13.5,20.25,10.125,16.875,25.3125,16.875,Busy
209,4,12,16,23.25,12,19.625,29.0625,19.625,Busy
209,4,13,17,23.5,12.75,20.25,29.375,20.25,Busy
209,4,14,20,27,15,23.5,33.75,23.5,Busy
209,4,15,21.75,28,16.3125,24.875,35,24.875,Busy
209,4,16,21,33,15.75,27,41.25,27,Busy
209,4,17,27,41,20.25,34,51.25,34,Busy
209,4,18,33.75,51.25,25.3125,42.5,64.0625,42.5,Busy
209,4,19,31,49.5,23.25,40.25,61.875,40.25,Busy
209,4,20,31.75,45,23.8125,38.375,56.25,38.375,Busy
209,4,21,33.75,45,25.3125,39.375,56.25,39.375,Busy
209,4,22,34,55.75,25.5,44.875,69.6875,44.875,Busy
209,4,23,35,66,26.25,50.5,82.5,50.5,Busy
209,5,0,35.75,64.25,26.8125,50,80.3125,50,Busy
209,5,1,32.5,52.5,24.375,42.5,65.625,42.5,Busy
209,5,2,19.25,36,14.4375,27.625,45,27.625,Busy
209,5,3,10,20,7.5,15,25,15,Busy
209,5,4,5.25,11.75,3.9375,8.5,14.6875,8.5,Busy
209,5,5,1,2.25,0.75,1.625,2.8125,1.625,Busy
209,5,6,2,3,1.5,2.5,3.75,2.5,Busy
209,5,7,2,4,1.5,3,5,3,Busy
209,5,8,4,7,3,5.5,8.75,5.5,Busy
209,5,9,9,13,6.75,11,16.25,11,Busy
209,5,10,12,18,9,15,22.5,15,Busy
209,5,11,16.75,23,12.5625,19.875,28.75,19.875,Busy
209,5,12,18.75,28.25,14.0625,23.5,35.3125,23.5,Busy
209,5,13,24,35.25,18,29.625,44.0625,29.625,Busy
209,5,14,26,35,19.5,30.5,43.75,30.5,Busy
209,5,15,28.5,41,21.375,34.75,51.25,34.75,Busy
209,5,16,30,42,22.5,36,52.5,36,Busy
209,5,17,33.75,53,25.3125,43.375,66.25,43.375,Busy
209,5,18,37.75,60,28.3125,48.875,75,48.875,Busy
209,5,19,36,54,27,45,67.5,45,Busy
209,5,20,34.5,51.25,25.875,42.875,64.0625,42.875,Busy
209,5,21,34,50.25,25.5,42.125,62.8125,42.125,Busy
